id;repair_date_start;repair_date_end;FK_registration;FK_id_mechanic;pricing;used_car_transporter;is_complaint;repair_no
2729;01-06-2023;05-06-2023;GDQG10J;3;0;False;False;2596
2730;03-06-2023;05-06-2023;GD3YFV9;4;0;False;False;2597
2731;04-06-2023;05-06-2023;GDIGSD3;7;200;False;False;2598
2732;05-06-2023;06-06-2023;GDH8PNH;1;300;False;False;2599
2733;03-06-2023;06-06-2023;GDHUUOH;2;100;False;False;2600
2734;01-06-2023;06-06-2023;GDCI6CR;4;100;False;False;2601
2735;31-05-2023;06-06-2023;GDMHKHX;4;500;False;False;2602
2736;03-06-2023;06-06-2023;GDP7LVI;0;0;False;True;2595
2737;06-06-2023;07-06-2023;GDEMDK8;5;600;False;False;2603
2738;05-06-2023;07-06-2023;GDQRA8O;5;50;False;False;2604
2739;07-06-2023;07-06-2023;GDUPGH6;2;300;False;False;2605
2740;04-06-2023;07-06-2023;GD26IB6;0;0;False;False;2606
2741;03-06-2023;07-06-2023;GDP4WU5;5;250;False;False;2607
2742;03-06-2023;08-06-2023;GDHA3XR;5;50;False;False;2608
2743;01-06-2023;08-06-2023;GDNPIZN;3;250;True;False;2609
2744;01-06-2023;08-06-2023;GDDMKKW;7;250;False;False;2610
2745;08-06-2023;08-06-2023;GD06XPJ;5;650;False;False;2611
2746;06-06-2023;08-06-2023;GD01GVG;1;0;False;False;2612
2747;04-06-2023;09-06-2023;GD61N8A;7;50;False;False;2613
2748;06-06-2023;09-06-2023;GDVMMA9;7;200;False;False;2614
2749;05-06-2023;09-06-2023;GD3T1J2;2;300;False;False;2615
2750;02-06-2023;09-06-2023;GDW9DFF;7;300;False;False;2616
2751;05-06-2023;10-06-2023;GDZGYGP;5;250;False;False;2617
2752;07-06-2023;10-06-2023;GD3U1OW;1;0;False;False;2618
2753;03-06-2023;10-06-2023;GD5SA6X;3;0;False;False;2619
2754;09-06-2023;10-06-2023;GDUPGH6;6;0;False;True;2605
2755;08-06-2023;10-06-2023;GDS0J5M;7;600;False;False;2620
2756;06-06-2023;11-06-2023;GDFXE6U;5;300;False;False;2621
2757;08-06-2023;11-06-2023;GDERV2K;2;50;False;False;2622
2758;09-06-2023;11-06-2023;GDNRI5F;5;550;False;False;2623
2759;11-06-2023;11-06-2023;GD1583Z;4;200;False;False;2624
2760;12-06-2023;12-06-2023;GDPQOXC;1;100;False;False;2625
2761;05-06-2023;12-06-2023;GD16ZB7;5;300;True;False;2626
2762;06-06-2023;12-06-2023;GDBRYL6;5;350;False;False;2627
2763;08-06-2023;12-06-2023;GDDTALT;2;200;False;False;2628
2764;08-06-2023;13-06-2023;GD72BAC;2;400;False;False;2629
2765;06-06-2023;13-06-2023;GDJ5F7C;6;200;False;False;2630
2766;11-06-2023;13-06-2023;GDHVYSO;5;225;True;False;2631
2767;07-06-2023;13-06-2023;GDS3Y9P;3;450;False;False;2632
2768;14-06-2023;14-06-2023;GDC4X93;5;450;False;False;2633
2769;08-06-2023;14-06-2023;GDJUIRM;4;200;False;False;2634
2770;12-06-2023;14-06-2023;GDFCBBN;4;150;False;False;2635
2771;09-06-2023;14-06-2023;GDMHKHX;0;450;False;False;2636
2772;08-06-2023;14-06-2023;GD3T2NG;1;150;False;False;2637
2773;08-06-2023;15-06-2023;GDLBVLI;4;350;False;False;2638
2774;09-06-2023;15-06-2023;GD3SFQ4;6;150;False;False;2639
2775;11-06-2023;15-06-2023;GD4L7P5;0;450;False;False;2640
2776;15-06-2023;15-06-2023;GD72BAC;5;0;False;True;2629
2777;08-06-2023;15-06-2023;GDOTA1G;7;300;False;False;2641
2778;11-06-2023;15-06-2023;GDSE3U2;0;150;False;False;2642
2779;15-06-2023;16-06-2023;GDJ35YQ;7;0;False;False;2643
2780;09-06-2023;16-06-2023;GD2XZ19;1;150;False;False;2644
2781;16-06-2023;16-06-2023;GDF0ZB6;3;150;False;False;2645
2782;12-06-2023;16-06-2023;GDP6NCE;3;300;False;False;2646
2783;12-06-2023;16-06-2023;GDE145E;0;200;False;False;2647
2784;13-06-2023;16-06-2023;GDFNCBM;3;100;False;False;2648
2785;13-06-2023;17-06-2023;GDKVFDX;7;300;False;False;2649
2786;12-06-2023;17-06-2023;GD5HQO9;2;100;False;False;2650
2787;14-06-2023;17-06-2023;GDS0J5M;0;50;False;False;2651
2788;13-06-2023;17-06-2023;GDOYESL;6;650;False;False;2652
2789;11-06-2023;17-06-2023;GDMS89Y;0;0;False;False;2653
2790;14-06-2023;17-06-2023;GDQBY3M;0;0;False;False;2654
2791;18-06-2023;18-06-2023;GD28755;2;150;False;False;2655
2792;11-06-2023;18-06-2023;GD4L7P5;4;350;False;False;2656
2793;17-06-2023;18-06-2023;GDAZLPJ;7;50;False;False;2657
2794;17-06-2023;18-06-2023;GDZI8GW;3;50;False;False;2658
2795;14-06-2023;18-06-2023;GDJ7FPC;1;400;False;False;2659
2796;18-06-2023;19-06-2023;GDOVDR6;1;150;False;False;2660
2797;12-06-2023;19-06-2023;GD72QR5;3;0;False;False;2661
2798;18-06-2023;19-06-2023;GDGPDRE;0;50;False;False;2662
2799;16-06-2023;19-06-2023;GDQGDET;1;350;False;False;2663
2800;19-06-2023;20-06-2023;GDTEINB;3;450;False;False;2664
2801;19-06-2023;20-06-2023;GDLWIY1;2;300;False;False;2665
2802;19-06-2023;20-06-2023;GDC4LJB;0;550;False;False;2666
2803;13-06-2023;20-06-2023;GD52KK7;6;0;False;False;2667
2804;19-06-2023;20-06-2023;GDGGQTH;0;200;False;False;2668
2805;19-06-2023;20-06-2023;GD6H0C5;1;150;False;False;2669
2806;20-06-2023;21-06-2023;GDP4WU5;6;0;False;False;2670
2807;15-06-2023;21-06-2023;GDQZTKF;0;300;False;False;2671
2808;17-06-2023;21-06-2023;GDKW13S;5;150;False;False;2672
2809;17-06-2023;21-06-2023;GDTST89;5;200;False;False;2673
2810;14-06-2023;21-06-2023;GDVH5QA;7;150;True;False;2674
2811;14-06-2023;21-06-2023;GDNRI5F;4;250;False;False;2675
2812;22-06-2023;22-06-2023;GDDLA1W;4;300;False;False;2676
2813;19-06-2023;22-06-2023;GDF5ZYW;4;300;False;False;2677
2814;17-06-2023;22-06-2023;GDPNDAO;5;450;False;False;2678
2815;16-06-2023;22-06-2023;GDJABF0;3;500;False;False;2679
2816;15-06-2023;22-06-2023;GDSGKX9;0;450;False;False;2680
2817;21-06-2023;22-06-2023;GDATUYZ;1;200;False;False;2681
2818;18-06-2023;23-06-2023;GDF1XRZ;5;600;False;False;2682
2819;20-06-2023;23-06-2023;GD26IB6;5;0;False;False;2683
2820;23-06-2023;23-06-2023;GD53CK1;5;50;False;False;2684
2821;21-06-2023;23-06-2023;GDAVP3S;1;400;False;False;2685
2822;23-06-2023;23-06-2023;GDVLXBG;0;0;False;False;2686
2823;23-06-2023;24-06-2023;GD2JV11;4;250;False;False;2687
2824;18-06-2023;24-06-2023;GDTA7ED;0;600;False;False;2688
2825;19-06-2023;24-06-2023;GDR3G51;6;100;False;False;2689
2826;18-06-2023;24-06-2023;GDRCI78;5;200;False;False;2690
2827;23-06-2023;24-06-2023;GDQ158S;1;0;False;False;2691
2828;18-06-2023;24-06-2023;GDHP0FY;5;350;False;False;2692
2829;25-06-2023;25-06-2023;GDBWZVY;6;300;False;False;2693
2830;18-06-2023;25-06-2023;GDXTAY4;5;200;False;False;2694
2831;21-06-2023;25-06-2023;GDZ3J8Y;3;250;False;False;2695
2832;21-06-2023;25-06-2023;GDYPZZG;3;0;False;False;2696
2833;26-06-2023;26-06-2023;GD1ZHYQ;1;250;False;False;2697
2834;25-06-2023;26-06-2023;GDMMEBV;3;200;False;False;2698
2835;24-06-2023;26-06-2023;GDGGQTH;5;0;False;False;2699
2836;24-06-2023;26-06-2023;GD7ZFBN;5;350;False;False;2700
2837;19-06-2023;26-06-2023;GDSRZLG;7;100;False;False;2701
2838;22-06-2023;27-06-2023;GDVN184;6;350;False;False;2702
2839;24-06-2023;27-06-2023;GDAVP3S;2;0;False;True;2685
2840;27-06-2023;27-06-2023;GD72BAC;2;300;False;False;2703
2841;27-06-2023;27-06-2023;GDHGZME;5;0;False;False;2704
2842;23-06-2023;27-06-2023;GD4JKEM;3;0;False;False;2705
2843;27-06-2023;27-06-2023;GDC4KQ3;3;150;False;False;2706
2844;24-06-2023;28-06-2023;GDI1N87;1;0;False;False;2707
2845;28-06-2023;28-06-2023;GDD0M9C;7;150;False;False;2708
2846;25-06-2023;28-06-2023;GDWG0T4;0;0;False;False;2709
2847;24-06-2023;28-06-2023;GDX8DET;3;300;False;False;2710
2848;27-06-2023;28-06-2023;GDEKSEI;4;400;False;False;2711
2849;28-06-2023;29-06-2023;GDMMEBV;2;550;False;False;2712
2850;28-06-2023;29-06-2023;GDWDNAY;1;200;False;False;2713
2851;26-06-2023;29-06-2023;GDI1N87;4;0;False;True;2707
2852;25-06-2023;29-06-2023;GDKTSG7;5;300;False;False;2714
2853;22-06-2023;29-06-2023;GD6446T;7;0;False;False;2715
2854;22-06-2023;29-06-2023;GDJ35YQ;2;600;False;False;2716
2855;23-06-2023;30-06-2023;GDOWN1C;2;0;False;False;2717
2856;29-06-2023;30-06-2023;GD0J8YL;1;0;False;False;2718
2857;27-06-2023;30-06-2023;GDF1VGP;5;300;False;False;2719
2858;27-06-2023;30-06-2023;GD7ZFBN;2;350;False;False;2720
2859;27-06-2023;30-06-2023;GD6GBSQ;4;250;False;False;2721
2860;01-07-2023;01-07-2023;GDTWSES;6;250;False;False;2722
2861;27-06-2023;01-07-2023;GDKP4KC;3;0;False;False;2723
2862;30-06-2023;01-07-2023;GDSYHIE;7;150;False;False;2724
2863;28-06-2023;01-07-2023;GDZ3XVE;7;100;False;False;2725
2864;27-06-2023;01-07-2023;GD6PDJP;2;100;False;False;2726
2865;01-07-2023;02-07-2023;GD6446T;1;0;False;True;2715
2866;25-06-2023;02-07-2023;GDI7DAD;0;0;False;False;2727
2867;30-06-2023;02-07-2023;GDLGU1V;0;250;True;False;2728
2868;28-06-2023;02-07-2023;GD2XZ19;1;0;False;False;2729
2869;29-06-2023;03-07-2023;GDQNGKZ;7;100;False;False;2730
2870;26-06-2023;03-07-2023;GDL6J6D;2;0;False;False;2731
2871;26-06-2023;03-07-2023;GD5T800;5;300;False;False;2732
2872;03-07-2023;03-07-2023;GDZLX9K;3;0;False;False;2733
2873;02-07-2023;03-07-2023;GD5ANSF;7;450;False;False;2734
2874;01-07-2023;04-07-2023;GDTARSZ;1;100;False;False;2735
2875;02-07-2023;04-07-2023;GDLP7W1;7;0;False;False;2736
2876;02-07-2023;04-07-2023;GDOWOOL;0;350;False;False;2737
2877;30-06-2023;04-07-2023;GDX0L7F;0;250;False;False;2738
2878;02-07-2023;04-07-2023;GDS2HM9;0;0;False;False;2739
2879;30-06-2023;04-07-2023;GD8E030;7;300;False;False;2740
2880;30-06-2023;05-07-2023;GDFXE6U;6;750;False;False;2741
2881;02-07-2023;05-07-2023;GDP4K5X;2;400;False;False;2742
2882;01-07-2023;05-07-2023;GDLQSJ0;7;150;False;False;2743
2883;02-07-2023;05-07-2023;GDF51VA;1;550;False;False;2744
2884;29-06-2023;06-07-2023;GDPGP5T;0;300;False;False;2745
2885;02-07-2023;06-07-2023;GDQIE6I;7;0;False;False;2746
2886;06-07-2023;06-07-2023;GDH0ANP;7;0;False;False;2747
2887;29-06-2023;06-07-2023;GDJSOP0;1;0;False;False;2748
2888;30-06-2023;07-07-2023;GDT2315;3;500;False;False;2749
2889;02-07-2023;07-07-2023;GD5OJ1K;7;100;False;False;2750
2890;30-06-2023;07-07-2023;GD8B5BW;3;300;False;False;2751
2891;03-07-2023;07-07-2023;GD9CUJP;7;200;False;False;2752
2892;01-07-2023;07-07-2023;GDYO5KT;6;0;False;False;2753
2893;02-07-2023;08-07-2023;GDP93PK;6;0;False;False;2754
2894;04-07-2023;08-07-2023;GDP4KKT;4;300;False;False;2755
2895;04-07-2023;08-07-2023;GD04RFH;3;450;False;False;2756
2896;05-07-2023;08-07-2023;GDJ2YET;0;0;False;False;2757
2897;03-07-2023;09-07-2023;GDLXSGM;7;350;False;False;2758
2898;09-07-2023;09-07-2023;GDRZ2KH;6;500;False;False;2759
2899;05-07-2023;09-07-2023;GDDQFHP;1;200;False;False;2760
2900;05-07-2023;09-07-2023;GD53CK1;4;250;False;False;2761
2901;08-07-2023;09-07-2023;GDMMEBV;5;100;False;False;2762
2902;07-07-2023;09-07-2023;GDQ158S;2;100;False;False;2763
2903;09-07-2023;10-07-2023;GD22ZQC;0;0;False;False;2764
2904;10-07-2023;10-07-2023;GDJ2YET;2;0;False;True;2757
2905;06-07-2023;10-07-2023;GD2AC9A;4;600;False;False;2765
2906;07-07-2023;10-07-2023;GD678AB;6;400;False;False;2766
2907;05-07-2023;10-07-2023;GD6TPG2;7;250;False;False;2767
2908;04-07-2023;10-07-2023;GDWYZ4U;3;250;False;False;2768
2909;10-07-2023;11-07-2023;GD9KMG4;2;300;False;False;2769
2910;09-07-2023;11-07-2023;GDP4KKT;4;0;False;True;2755
2911;07-07-2023;11-07-2023;GDLUJQV;1;200;False;False;2770
2912;07-07-2023;11-07-2023;GDLBJBP;5;450;False;False;2771
2913;09-07-2023;12-07-2023;GDCM7MW;5;100;False;False;2772
2914;09-07-2023;12-07-2023;GDQBZA5;3;0;False;False;2773
2915;10-07-2023;12-07-2023;GD52KK7;1;350;True;False;2774
2916;12-07-2023;12-07-2023;GD27XP0;0;150;False;False;2775
2917;11-07-2023;12-07-2023;GDEVACZ;2;550;False;False;2776
2918;08-07-2023;13-07-2023;GDQZTKF;6;150;False;False;2777
2919;11-07-2023;13-07-2023;GD4UQKD;3;50;False;False;2778
2920;08-07-2023;13-07-2023;GDBMMPL;6;700;False;False;2779
2921;06-07-2023;13-07-2023;GD8LX1V;0;500;False;False;2780
2922;09-07-2023;13-07-2023;GDA7C6F;1;600;False;False;2781
2923;07-07-2023;13-07-2023;GD3W890;3;450;False;False;2782
2924;09-07-2023;14-07-2023;GD61N8A;5;400;False;False;2783
2925;11-07-2023;14-07-2023;GD8LX1V;3;0;True;True;2780
2926;07-07-2023;14-07-2023;GD4V9XD;4;0;False;False;2784
2927;11-07-2023;14-07-2023;GDP7LVI;7;150;False;False;2785
2928;15-07-2023;15-07-2023;GDUKN4E;7;0;False;False;2786
2929;11-07-2023;15-07-2023;GDHAHH2;5;300;False;False;2787
2930;09-07-2023;15-07-2023;GD5SA6X;0;100;False;False;2788
2931;08-07-2023;15-07-2023;GDJO14U;0;450;False;False;2789
2932;15-07-2023;15-07-2023;GDQ158S;7;450;False;False;2790
2933;13-07-2023;15-07-2023;GD8I73Q;6;100;False;False;2791
2934;13-07-2023;16-07-2023;GDQG10J;6;150;False;False;2792
2935;15-07-2023;16-07-2023;GDGDHT8;5;600;False;False;2793
2936;14-07-2023;16-07-2023;GDP7LVI;7;0;False;True;2785
2937;11-07-2023;16-07-2023;GDQBZA5;3;300;False;False;2794
2938;09-07-2023;16-07-2023;GD26IB6;0;700;False;False;2795
2939;17-07-2023;17-07-2023;GD2LMV1;3;0;False;False;2796
2940;11-07-2023;17-07-2023;GD4JKEM;2;300;False;False;2797
2941;15-07-2023;17-07-2023;GD13Z07;4;200;False;False;2798
2942;13-07-2023;17-07-2023;GD2AC9A;7;200;False;False;2799
2943;14-07-2023;17-07-2023;GDNZU1R;0;300;False;False;2800
2944;15-07-2023;17-07-2023;GDVG4C7;2;50;False;False;2801
2945;12-07-2023;18-07-2023;GDQIE6I;0;650;False;False;2802
2946;14-07-2023;18-07-2023;GDUVQTT;5;250;False;False;2803
2947;16-07-2023;18-07-2023;GD0YXVI;0;250;False;False;2804
2948;13-07-2023;18-07-2023;GD5GC0N;7;0;False;False;2805
2949;17-07-2023;18-07-2023;GDP1GIO;7;0;False;False;2806
2950;17-07-2023;19-07-2023;GDDSB7Y;7;350;False;False;2807
2951;16-07-2023;19-07-2023;GDJNFQE;6;100;False;False;2808
2952;16-07-2023;19-07-2023;GDUC07C;1;0;False;False;2809
2953;19-07-2023;19-07-2023;GDJ3IK2;3;150;False;False;2810
2954;13-07-2023;19-07-2023;GD2XZ19;7;450;False;False;2811
2955;17-07-2023;20-07-2023;GD2JFMM;1;150;False;False;2812
2956;14-07-2023;20-07-2023;GDYZK98;7;0;False;False;2813
2957;18-07-2023;20-07-2023;GDGKNHQ;5;200;False;False;2814
2958;13-07-2023;20-07-2023;GDPXWMQ;6;150;False;False;2815
2959;15-07-2023;21-07-2023;GDSTI7G;6;400;False;False;2816
2960;16-07-2023;21-07-2023;GD2XPQM;1;250;False;False;2817
2961;21-07-2023;21-07-2023;GDIO8HZ;7;600;False;False;2818
2962;14-07-2023;21-07-2023;GDVFF65;0;150;False;False;2819
2963;19-07-2023;22-07-2023;GDYQME9;3;50;False;False;2820
2964;18-07-2023;22-07-2023;GDQLHHA;3;50;False;False;2821
2965;17-07-2023;22-07-2023;GDHRHK6;0;200;False;False;2822
2966;20-07-2023;22-07-2023;GDZGYGP;7;0;False;False;2823
2967;21-07-2023;22-07-2023;GD30QIZ;7;75;True;False;2824
2968;21-07-2023;23-07-2023;GDVNI07;5;300;False;False;2825
2969;20-07-2023;23-07-2023;GD8VTLE;2;0;False;False;2826
2970;22-07-2023;23-07-2023;GD3U1OW;3;500;False;False;2827
2971;19-07-2023;23-07-2023;GDTCSGU;1;100;False;False;2828
2972;22-07-2023;24-07-2023;GDH0ANP;7;750;False;False;2829
2973;19-07-2023;24-07-2023;GDL6340;3;300;False;False;2830
2974;17-07-2023;24-07-2023;GDHF812;3;50;False;False;2831
2975;22-07-2023;24-07-2023;GDSXKZE;5;750;False;False;2832
2976;23-07-2023;24-07-2023;GDQ6GRK;3;0;False;False;2833
2977;21-07-2023;24-07-2023;GDW2NGW;0;0;False;False;2834
2978;20-07-2023;25-07-2023;GDOYFUJ;4;200;False;False;2835
2979;22-07-2023;25-07-2023;GDLT661;0;0;False;False;2836
2980;23-07-2023;25-07-2023;GDJABF0;0;250;False;False;2837
2981;20-07-2023;25-07-2023;GDO7FVJ;7;300;False;False;2838
2982;26-07-2023;26-07-2023;GD30QIZ;3;0;False;True;2824
2983;22-07-2023;26-07-2023;GDXL9DF;6;400;False;False;2839
2984;23-07-2023;26-07-2023;GDR9BV9;1;250;True;False;2840
2985;23-07-2023;26-07-2023;GDWRN9M;2;800;False;False;2841
2986;23-07-2023;27-07-2023;GD1CCJJ;3;250;False;False;2842
2987;22-07-2023;27-07-2023;GDTPV6N;6;350;False;False;2843
2988;20-07-2023;27-07-2023;GDSZ988;1;150;False;False;2844
2989;20-07-2023;27-07-2023;GD8B5BW;0;150;False;False;2845
2990;24-07-2023;28-07-2023;GDZ3XVE;4;0;False;False;2846
2991;24-07-2023;28-07-2023;GDNLA5Q;2;350;False;False;2847
2992;28-07-2023;28-07-2023;GDTC016;3;0;False;False;2848
2993;26-07-2023;28-07-2023;GDDQEDK;6;0;False;False;2849
2994;27-07-2023;28-07-2023;GDYHZ5M;6;350;False;False;2850
2995;29-07-2023;29-07-2023;GDSZ988;2;0;False;True;2844
2996;25-07-2023;29-07-2023;GDSZ9VV;3;0;False;False;2851
2997;28-07-2023;29-07-2023;GDUPI9H;4;100;False;False;2852
2998;27-07-2023;29-07-2023;GD1CCJJ;2;0;False;True;2842
2999;23-07-2023;29-07-2023;GDJSOP0;6;400;False;False;2853
3000;29-07-2023;29-07-2023;GDQG10J;1;0;False;False;2854
3001;25-07-2023;30-07-2023;GDOR1U4;4;0;False;False;2855
3002;24-07-2023;30-07-2023;GDPXW30;7;450;False;False;2856
3003;27-07-2023;30-07-2023;GDZLKUO;6;0;False;False;2857
3004;29-07-2023;30-07-2023;GD6ZMLK;2;350;False;False;2858
3005;28-07-2023;30-07-2023;GDWFIV4;7;100;False;False;2859
3006;30-07-2023;31-07-2023;GDJEH8P;1;200;False;False;2860
3007;30-07-2023;31-07-2023;GDEPIXW;4;300;False;False;2861
3008;29-07-2023;31-07-2023;GDM8T4U;1;0;False;False;2862
3009;26-07-2023;31-07-2023;GD8YJBW;2;250;False;False;2863
3010;25-07-2023;01-08-2023;GDDXTFS;6;0;False;False;2864
3011;25-07-2023;01-08-2023;GDLGU1V;5;0;False;False;2865
3012;28-07-2023;01-08-2023;GD81E27;0;0;False;False;2866
3013;28-07-2023;01-08-2023;GDO5UTF;6;350;False;False;2867
3014;29-07-2023;02-08-2023;GDPQOXC;4;150;False;False;2868
3015;26-07-2023;02-08-2023;GDX308Q;0;350;False;False;2869
3016;28-07-2023;02-08-2023;GDQ158S;2;750;False;False;2870
3017;01-08-2023;02-08-2023;GDU4HAO;6;700;False;False;2871
3018;30-07-2023;02-08-2023;GDQ158S;4;300;True;False;2872
3019;30-07-2023;02-08-2023;GD4V9XD;3;0;False;False;2873
3020;03-08-2023;03-08-2023;GDA624I;5;300;False;False;2874
3021;28-07-2023;03-08-2023;GD6V9ZS;3;100;False;False;2875
3022;27-07-2023;03-08-2023;GDA7C6F;3;500;False;False;2876
3023;29-07-2023;03-08-2023;GDEWV1Y;7;150;False;False;2877
3024;04-08-2023;04-08-2023;GDLYT9L;2;0;False;False;2878
3025;31-07-2023;04-08-2023;GDBOTVK;2;750;False;False;2879
3026;04-08-2023;04-08-2023;GDN21V5;0;250;False;False;2880
3027;01-08-2023;04-08-2023;GDJFBN9;3;150;False;False;2881
3028;03-08-2023;05-08-2023;GD4VPA8;5;350;False;False;2882
3029;03-08-2023;05-08-2023;GD52KK7;5;250;False;False;2883
3030;31-07-2023;05-08-2023;GDYM5G7;3;0;False;False;2884
3031;30-07-2023;05-08-2023;GDTC016;3;0;False;False;2885
3032;03-08-2023;05-08-2023;GDPVI9V;7;350;False;False;2886
3033;05-08-2023;06-08-2023;GDGJEZG;3;650;True;False;2887
3034;06-08-2023;06-08-2023;GDVMMA9;0;750;False;False;2888
3035;31-07-2023;06-08-2023;GDRG4M9;3;200;False;False;2889
3036;30-07-2023;06-08-2023;GDTDCK5;3;300;False;False;2890
3037;06-08-2023;06-08-2023;GDRFWL9;3;200;False;False;2891
3038;06-08-2023;06-08-2023;GD5HT02;4;350;False;False;2892
3039;03-08-2023;07-08-2023;GDLRL4X;0;300;False;False;2893
3040;07-08-2023;07-08-2023;GDLF408;1;350;False;False;2894
3041;01-08-2023;07-08-2023;GD3FP7C;3;200;False;False;2895
3042;02-08-2023;07-08-2023;GD0V85P;0;0;False;False;2896
3043;06-08-2023;08-08-2023;GDS2HM9;4;100;False;False;2897
3044;08-08-2023;08-08-2023;GD4VPA8;4;0;False;True;2882
3045;01-08-2023;08-08-2023;GD5T800;5;450;False;False;2898
3046;08-08-2023;08-08-2023;GDKEYVP;7;450;False;False;2899
3047;02-08-2023;09-08-2023;GD8BQ9P;5;150;False;False;2900
3048;05-08-2023;09-08-2023;GD22ZQC;5;400;False;False;2901
3049;06-08-2023;09-08-2023;GD3CP21;4;350;False;False;2902
3050;06-08-2023;09-08-2023;GDK664D;2;0;False;False;2903
3051;08-08-2023;09-08-2023;GDG13S1;0;0;True;False;2904
3052;09-08-2023;09-08-2023;GDQ158S;5;200;False;False;2905
3053;03-08-2023;10-08-2023;GDTST89;3;0;False;False;2906
3054;07-08-2023;10-08-2023;GD4WNPU;4;425;False;False;2907
3055;06-08-2023;10-08-2023;GDH16S9;4;800;False;False;2908
3056;06-08-2023;10-08-2023;GDBWZVY;6;200;False;False;2909
3057;07-08-2023;10-08-2023;GD6446T;3;450;False;False;2910
3058;09-08-2023;10-08-2023;GDWYZ4U;4;375;False;False;2911
3059;05-08-2023;11-08-2023;GDOBSV5;1;0;False;False;2912
3060;08-08-2023;11-08-2023;GD1CCJJ;3;750;False;False;2913
3061;05-08-2023;11-08-2023;GD4HZYO;7;250;False;False;2914
3062;07-08-2023;11-08-2023;GDU4E51;4;300;False;False;2915
3063;09-08-2023;12-08-2023;GDTDF74;0;200;False;False;2916
3064;11-08-2023;12-08-2023;GDX0L7F;6;0;False;False;2917
3065;07-08-2023;12-08-2023;GDNPIZN;6;150;False;False;2918
3066;09-08-2023;12-08-2023;GD72RX2;2;500;False;False;2919
3067;10-08-2023;12-08-2023;GDKIT7K;3;250;False;False;2920
3068;10-08-2023;13-08-2023;GDMHKHX;0;250;False;False;2921
3069;06-08-2023;13-08-2023;GDAKFUX;2;0;False;False;2922
3070;06-08-2023;13-08-2023;GDN50H5;2;0;False;False;2923
3071;08-08-2023;13-08-2023;GDVJ1VJ;2;0;False;False;2924
3072;09-08-2023;14-08-2023;GDIAC5X;7;450;True;False;2925
3073;10-08-2023;14-08-2023;GDO7FVJ;3;250;False;False;2926
3074;12-08-2023;14-08-2023;GD77XK2;2;0;False;False;2927
3075;07-08-2023;14-08-2023;GDIGSD3;3;0;False;False;2928
3076;11-08-2023;14-08-2023;GDZ0C8D;6;0;False;False;2929
3077;13-08-2023;15-08-2023;GDC4X93;1;0;False;False;2930
3078;14-08-2023;15-08-2023;GD0SPLN;7;300;False;False;2931
3079;10-08-2023;15-08-2023;GDYGEGK;5;0;False;False;2932
3080;09-08-2023;15-08-2023;GDRBCT6;3;100;False;False;2933
3081;10-08-2023;15-08-2023;GD188D9;7;300;False;False;2934
3082;11-08-2023;16-08-2023;GDGUAJ3;3;0;False;False;2935
3083;12-08-2023;16-08-2023;GDU25M3;2;0;False;False;2936
3084;11-08-2023;16-08-2023;GD7OPKX;7;175;False;False;2937
3085;13-08-2023;16-08-2023;GD7OPKX;6;300;False;False;2938
3086;09-08-2023;16-08-2023;GDQFKPN;4;400;False;False;2939
3087;15-08-2023;16-08-2023;GDGWD5K;4;250;False;False;2940
3088;17-08-2023;17-08-2023;GDOGYMC;6;0;False;False;2941
3089;14-08-2023;17-08-2023;GDSWXGO;6;250;False;False;2942
3090;10-08-2023;17-08-2023;GDAZLPJ;4;0;False;False;2943
3091;17-08-2023;17-08-2023;GDTVH66;2;150;False;False;2944
3092;16-08-2023;17-08-2023;GD5ANSF;5;400;False;False;2945
3093;17-08-2023;18-08-2023;GDVH5QA;5;150;True;False;2946
3094;16-08-2023;18-08-2023;GDUVQTT;0;0;False;False;2947
3095;12-08-2023;18-08-2023;GD46MSP;2;100;False;False;2948
3096;17-08-2023;18-08-2023;GDFZA14;7;300;False;False;2949
3097;14-08-2023;18-08-2023;GDI3NKZ;5;350;False;False;2950
3098;19-08-2023;19-08-2023;GDQX1XU;1;0;False;False;2951
3099;14-08-2023;19-08-2023;GDSXKZE;0;0;False;False;2952
3100;15-08-2023;19-08-2023;GD72RX2;6;550;False;False;2953
3101;15-08-2023;19-08-2023;GDLP7W1;2;500;False;False;2954
3102;15-08-2023;20-08-2023;GDJO14U;1;450;False;False;2955
3103;15-08-2023;20-08-2023;GDBU7HC;3;250;False;False;2956
3104;15-08-2023;20-08-2023;GDLKMHA;7;300;False;False;2957
3105;13-08-2023;20-08-2023;GD0604L;5;150;False;False;2958
3106;20-08-2023;20-08-2023;GD9XJWJ;2;400;False;False;2959
3107;20-08-2023;21-08-2023;GD7T04X;7;300;False;False;2960
3108;17-08-2023;21-08-2023;GD2DTVQ;0;0;False;False;2961
3109;18-08-2023;21-08-2023;GDZX2WH;1;400;False;False;2962
3110;20-08-2023;21-08-2023;GD5UUSP;2;350;False;False;2963
3111;22-08-2023;22-08-2023;GDEJTCM;1;150;False;False;2964
3112;19-08-2023;22-08-2023;GD6VY6L;4;0;False;False;2965
3113;16-08-2023;22-08-2023;GDCI6CR;7;200;False;False;2966
3114;18-08-2023;22-08-2023;GDDCDYF;3;350;False;False;2967
3115;21-08-2023;23-08-2023;GDNQMWX;6;150;False;False;2968
3116;19-08-2023;23-08-2023;GD28755;1;100;False;False;2969
3117;23-08-2023;23-08-2023;GDJ7FPC;3;350;False;False;2970
